DAM_ID,GRAND_ID,NABD_ID,DAM_NAME,PNNL_DAM_ID,STATE,AGENCY_CODE,LONG,LAT,TIME_SERIES_START,TIME_SERIES_END,NORMAL_STORAGE.MCM.,MAXIMUM_STORAGE,STORAGE,DAM_HEIGHT,ELEV_MASL,S_RATIO,i_MAF_MCM,MAIN_USE,P_FLC,P_NAV,P_HYD,P_SUP,P_IRR,P_REC,P_FSH,UPST_DAMS_N,UPST_DAMS_CAP,YEAR_CREATED,norm_Stor,Max_stor,join_OBJECTID,join_TNMID,join_MetaSource,join_SourceData,join_SourceOrig,join_SourceFeat,join_LoadDate,join_AreaSqKm,join_AreaAcres,join_GNIS_ID,join_Name,join_States,join_HUC2,join_Shape_Leng,join_Shape_Area,join_layer,join_path,join_HUC2_db,join_Prior_purp,distance,,
1605,1605,OH00580,Grand Lake St. Marys West Embankment,NA,Ohio,NA,-84.572568,40.53125,NA,NA,185.5,185.5,185.5,79,266,2.33444809,79.4620368,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,10879.1,1841,185.5,185.5,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1626,1626,OH00737,Hoover Dam,NA,Ohio,NA,-82.878519,40.111362,NA,NA,179,179,179,11,279,0.822530122,217.6212096,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,74,12604.7,1956,179,179,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1670,1670,OH00017,Paint Creek Dam,NA,Ohio,ACE_HUN,-83.353765,39.246276,NA,NA,178.9,178.9,178.9,26,254,0.282700788,632.8245528,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,63,10769.6,1973,178.9,178.9,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1576,1576,OH00032,Berlin Dam,NA,Ohio,NA,-81.005308,41.043055,NA,NA,172.7,172.7,172.7,37,314,0.678301037,254.6067168,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,28,4870.4,1943,172.7,172.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1621,1621,OH00931,Alum Creek Dam,NA,Ohio,ACE_HUN,-82.966207,40.18728,NA,NA,166.3,166.3,166.3,90,260,1.299883819,127.9345104,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,66,11342,1974,166.3,166.3,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1616,1616,OH00015,Delaware Dam,NA,Ohio,ACE_HUN,-83.06862,40.361027,NA,NA,162.8,162.8,162.8,26,278,0.342528431,475.2890136,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,63,10580.4,1948,162.8,162.8,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1572,1572,OH00030,Michael J. Kirwan Dam,NA,Ohio,NA,-81.079025,41.154381,NA,NA,153,153,153,5,298,1.797655705,85.1108472,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,38,5843.7,1966,153,153,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1649,1649,OH00008,Deer Creek Dam,NA,Ohio,ACE_HUN,-83.219675,39.620314,NA,NA,126.5,126.5,126.5,29,252,0.449842117,281.2097736,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,76,13139,1968,126.5,126.5,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1636,1636,OH00013,Senecaville Dam,NA,Ohio,ACE_HUN,-81.433961,39.924326,NA,NA,109.2,109.2,109.2,24,265,0.800819067,136.3603896,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,57,9185.6,1937,109.2,109.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1600,1600,OH00001,Pleasant Hill Dam,NA,Ohio,ACE_HUN,-82.324353,40.624274,NA,NA,108.2,108.2,108.2,14,332,0.478661329,226.0470888,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,25,5108.4,1937,108.2,108.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1675,1675,OH00302,Rocky Fork Lake Dam,NA,Ohio,NA,-83.440859,39.18505,NA,NA,107.4,107.4,107.4,140,276,0.838871243,128.0291832,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,50,8234.6,1952,107.4,107.4,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1608,1608,OH00596,Indian Lake Dam,NA,Ohio,NA,-83.896997,40.478568,NA,NA,86.2,86.2,86.2,15,304,0.740046917,116.4791016,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,7034.1,1852,86.2,86.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1620,1620,OH00011,Piedmont Dam,NA,Ohio,ACE_HUN,-81.218352,40.191827,NA,NA,82.3,82.3,82.3,55,277,0.88765474,92.7162288,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,33,6151,1937,82.3,82.3,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1634,1634,OH00028,Clarence J. Brown Dam,NA,Ohio,ACE_LOU,-83.746098,39.951705,NA,NA,78.6,78.6,78.6,36,301,0.794729962,98.9015184,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,47,7966.7,1973,78.6,78.6,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1573,1573,OH00337,Mineral Ridge Dam,NA,Ohio,NA,-80.781292,41.152031,NA,NA,76.5,76.5,76.5,23,274,1.06555548,71.79354,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,4946.4,1932,76.5,76.5,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1617,1617,OH00010,Tappan Dam,NA,Ohio,ACE_HUN,-81.225946,40.356622,NA,NA,76,76,76,56,284,0.979379697,77.6001384,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,40,6957,1936,76,76,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1619,1619,OH00012,Clendening Dam,NA,Ohio,ACE_HUN,-81.279319,40.270656,NA,NA,66.6,66.6,66.6,55,277,0.892357991,74.633724,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,44,7388.5,1936,66.6,66.6,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1606,1606,OH00006,Atwood Dam,NA,Ohio,ACE_HUN,-81.277152,40.523591,NA,NA,61.3,61.3,61.3,33,287,0.83261028,73.6238808,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,37,5833.7,1936,61.3,61.3,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1574,1574,OH00419,Lake Milton Dam,NA,Ohio,NA,-80.973958,41.125689,NA,NA,57.5,57.5,57.5,31,284,0.206419514,278.5589352,Recreation,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,39,5901.2,1916,57.5,57.5,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1561,1561,OH00756,Bridge Creek Dam,NA,Ohio,NA,-81.186768,41.405407,NA,NA,50.9,50.9,50.9,18,343,1.370368453,37.1432952,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,28,1674.9,1961,50.9,50.9,1,{88409808-730B-4288-888C-639A159B174F},,,,,4/17/19,9999999,9999999,1111111,Great Lake,KY,4,99,99,HUC_2_Jun,/Users/junzhang/Documents/DATA/HUC/Shape-3/HUC_2_Jun.shp|layername=HUC_2_Jun,4,Hydroelectric,0,,
1609,1609,OH00014,Leesville Dam,NA,Ohio,ACE_HUN,-81.192405,40.472917,NA,NA,46.1,46.1,46.1,36,306,1.675253266,27.5182272,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,34,5600,1937,46.1,46.1,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1623,1623,OH00751,O'Shaughnessy,NA,Ohio,NA,-83.126311,40.156537,NA,NA,40.7,40.7,40.7,42,258,0.035899935,1133.70678,Water supply,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,71,12026.4,1924,40.7,40.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1650,1650,OH00018,Tom Jenkins Dam,NA,Ohio,ACE_HUN,-82.056248,39.539648,NA,NA,33.2,33.2,33.2,34,233,0.920423898,36.0703368,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,67,11320.6,1950,33.2,33.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1593,1593,OH00778,Clear Fork Reservoir Dam,NA,Ohio,NA,-82.606719,40.701311,NA,NA,32.7,32.7,32.7,22,369,0.861347025,37.9637928,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,21,4676.8,1949,32.7,32.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1687,1687,OH00919,Stingy Run Fly Ash Dam,NA,Ohio,NA,-82.145306,38.963885,NA,NA,31.7,31.7,31.7,49,209,20.09024767,1.57788,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,12432.6,1974,31.7,31.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1663,1663,OH00500,Cowan Lake Dam,NA,Ohio,NA,-83.92361,39.387982,NA,NA,30.8,30.8,30.8,64,301,0.503868407,61.1270712,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,66,11145,1947,30.8,30.8,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1614,1614,OH00345,Apple Valley Lake Dam,NA,Ohio,NA,-82.345327,40.421689,NA,NA,27.7,27.7,27.7,26,314,1.573046653,17.6091408,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36,6787.3,1971,27.7,27.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1635,1635,OH00474,Buckeye Lake Dam,NA,Ohio,NA,-82.481244,39.927077,NA,NA,24.7,24.7,24.7,47,267,1.157833978,21.3329376,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,8336.5,1832,24.7,24.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1577,1577,OH00450,Findlay Upground Reservoir 2,NA,Ohio,NA,-83.561344,41.022982,NA,NA,24,24,24,69,242,0.825748217,29.0645496,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,3456.4,1971,24,24,1,{88409808-730B-4288-888C-639A159B174F},,,,,4/17/19,9999999,9999999,1111111,Great Lake,KY,4,99,99,HUC_2_Jun,/Users/junzhang/Documents/DATA/HUC/Shape-3/HUC_2_Jun.shp|layername=HUC_2_Jun,4,Hydroelectric,0,,
1571,1571,OH00668,Lake Rockwell Dam,NA,Ohio,NA,-81.329489,41.18036,NA,NA,22.5,22.5,22.5,28,322,0.123932205,181.5508728,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,1750.5,1913,22.5,22.5,1,{88409808-730B-4288-888C-639A159B174F},,,,,4/17/19,9999999,9999999,1111111,Great Lake,KY,4,99,99,HUC_2_Jun,/Users/junzhang/Documents/DATA/HUC/Shape-3/HUC_2_Jun.shp|layername=HUC_2_Jun,4,Hydroelectric,0,,
1589,1589,OH00525,Bresler Upground Reservoir,NA,Ohio,NA,-84.239509,40.742972,NA,NA,22.4,22.4,22.4,20,254,2.619236779,8.5521096,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,62,3355.9,1970,22.4,22.4,1,{88409808-730B-4288-888C-639A159B174F},,,,,4/17/19,9999999,9999999,1111111,Great Lake,KY,4,99,99,HUC_2_Jun,/Users/junzhang/Documents/DATA/HUC/Shape-3/HUC_2_Jun.shp|layername=HUC_2_Jun,4,Hydroelectric,0,,
1581,1581,OH00479,Nimisila Reservoir Dam,NA,Ohio,NA,-81.529474,40.928957,NA,NA,21.6,21.6,21.6,16,300,0.677015526,31.9047336,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,28,4869.4,1936,21.6,21.6,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1595,1595,OH00467,Lake Mohawk Dam,NA,Ohio,ACE_HUN,-81.193735,40.672896,NA,NA,16.2,16.2,16.2,36,310,2.59266173,6.2484048,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29,4951.7,1963,16.2,16.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1698,1698,OH01127,Killen Station Ash Disposal Dike,NA,Ohio,NA,-83.468713,38.681289,NA,NA,15.9,15.9,15.9,11,165,41.98671635,0.3786912,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,13035.3,1982,15.9,15.9,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1680,1680,OH02094,Meigs Mine Slurry Impoundment,NA,Ohio,NA,-82.243215,39.074314,NA,NA,12.6,12.6,12.6,16,241,57.03855807,0.2209032,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,12139.3,-99,12.6,12.6,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1569,1569,OH00385,Defiance Power Dam,NA,Ohio,NA,-84.401757,41.237799,NA,NA,12.1,12.1,12.1,6,211,0.005979164,2023.694215,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,72,4996.2,1913,12.1,12.1,1,{88409808-730B-4288-888C-639A159B174F},,,,,4/17/19,9999999,9999999,1111111,Great Lake,KY,4,99,99,HUC_2_Jun,/Users/junzhang/Documents/DATA/HUC/Shape-3/HUC_2_Jun.shp|layername=HUC_2_Jun,4,Hydroelectric,0,,
1135,1135,TX02059,Denison Dam,twdb_Texoma,Oklahoma,TWDB,-96.573487,33.822946,1/1/80,9/1/18,6406.9,6406.9,6406.9,40,188,0.731745155,4001.1254,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,53,16719.12594,1944,6406.9,6406.9,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1029,1029,OK00135,Pensacola,NA,Oklahoma,NA,-95.039609,36.470297,NA,NA,2710,2710,2710,34,206,0.407719602,6646.724827,Hydroelectricity,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,83,34014.2,1940,2710,2710,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1123,1123,OK10307,Broken Bow Lake,usace_BrokenBow,Oklahoma,ACE_TUL,-94.684146,34.147952,1/1/80,9/1/18,1976,1976,1976,17,182,2.452534625,1283.432147,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,127,49812.32594,1967,1976,1976,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1048,1048,OK10309,Keystone Lake,NA,Oklahoma,NA,-96.25625,36.152083,NA,NA,2063.1,2063.1,2063.1,15,224,0.341473027,6041.765635,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,65,16068.1,1964,2063.1,2063.1,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1032,1032,OK10310,Oologah Lake,NA,Oklahoma,NA,-95.679416,36.424078,NA,NA,1923.3,1923.3,1923.3,30,194,0.742923134,2588.827716,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,78,30011.7,1963,1923.3,1923.3,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1050,1050,OK10316,Canton Lake,usace_Canton,Oklahoma,ACE_TUL,-98.602083,36.085762,10/1/83,9/1/18,473.4,473.4,473.4,17,496,7.116290688,151.8017419,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,28,8257.7,1948,473.4,473.4,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1023,1023,OK20509,Kaw Lake,NA,Oklahoma,NA,-96.927032,36.702154,NA,NA,1637,1637,1637,20,304,0.640112043,2557.364789,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,46,14487.5,1976,1637,1637,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1053,1053,OK10314,Fort Gibson Lake,NA,Oklahoma,NA,-95.232292,35.870603,NA,NA,1584.3,1584.3,1584.3,35,161,0.193268546,8197.402176,Hydroelectricity,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,86,41532.2,1949,1584.3,1584.3,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
